"ind.row"	"ind.col"	"rnm"	"cnm"
"359"	63	21	"BAZAN-B31 ST_NOx_INS"	"bazan NOx emission rate B21-Nox emission rate"
"360"	66	21	"BAZAN-CCR NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"361"	68	21	"Bazan-CU1 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"362"	70	21	"Bazan-CU1-B4 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"363"	72	21	"Bazan-CU3 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"364"	74	21	"Bazan-CU3-B201B NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"365"	75	21	"BAZAN-CU4 ST_NOx_INS"	"bazan NOx emission rate B21-Nox emission rate"
"366"	78	21	"BAZAN-FCC NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"367"	80	21	"BAZAN-IHDS-GO NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"368"	82	21	"BAZAN-ISOM NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"369"	84	21	"Bazan-VIS3 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"370"	86	21	"BAZAN6-SO2 SO2FCC_Stat"	"bazan NOx emission rate B21-Nox emission rate"
"371"	88	21	"BAZAN6-SO2 SO2S3-Stat"	"bazan NOx emission rate B21-Nox emission rate"
"372"	89	21	"BAZAN6-SO2 SO2S4"	"bazan NOx emission rate B21-Nox emission rate"
"373"	90	21	"BAZAN6-SO2 SO2S4-Stat"	"bazan NOx emission rate B21-Nox emission rate"
"374"	94	21	"CAOL RTO Status"	"bazan NOx emission rate B21-Nox emission rate"
"375"	96	21	"CAOL_New Boiler1-Stat"	"bazan NOx emission rate B21-Nox emission rate"
"376"	97	21	"CAOL_New Boiler2-Stat"	"bazan NOx emission rate B21-Nox emission rate"
"377"	98	21	"CAOL_New Boiler3-Stat"	"bazan NOx emission rate B21-Nox emission rate"
"378"	102	21	"CAOL_New Stat_NOx_B1"	"bazan NOx emission rate B21-Nox emission rate"
"379"	103	21	"CAOL_New Stat_Nox_B2"	"bazan NOx emission rate B21-Nox emission rate"
"380"	104	21	"CAOL_New Stat_Nox_B3"	"bazan NOx emission rate B21-Nox emission rate"
"381"	120	21	"CAUL STAT1"	"bazan NOx emission rate B21-Nox emission rate"
"382"	121	21	"CAUL STAT2"	"bazan NOx emission rate B21-Nox emission rate"
"383"	122	21	"CAUL STAT3"	"bazan NOx emission rate B21-Nox emission rate"
"384"	123	21	"D.CARMEL ITemp"	"bazan NOx emission rate B21-Nox emission rate"
"385"	128	21	"D.CARMEL TEMP"	"bazan NOx emission rate B21-Nox emission rate"
"386"	144	21	"Flares NEWFF"	"bazan NOx emission rate B21-Nox emission rate"
"387"	147	21	"GADIV CTO Status"	"bazan NOx emission rate B21-Nox emission rate"
"388"	153	21	"GADIV_OPER PRX-start"	"bazan NOx emission rate B21-Nox emission rate"
"389"	154	21	"GADIV_OPER SPL_start"	"bazan NOx emission rate B21-Nox emission rate"
"390"	155	21	"GADIV_OPER TOL-start"	"bazan NOx emission rate B21-Nox emission rate"
"391"	156	21	"GADIV_OPER XYL-start"	"bazan NOx emission rate B21-Nox emission rate"
"392"	158	21	"Gadiv-AS2XYL1 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"393"	160	21	"Gadiv-PAREX NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"394"	162	21	"Gadiv-TOL NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"395"	164	21	"Gadiv-XYl2 NOX INS"	"bazan NOx emission rate B21-Nox emission rate"
"396"	331	21	"Neve Yosef ITemp"	"bazan NOx emission rate B21-Nox emission rate"
"397"	337	21	"Neve Yosef TEMP"	"bazan NOx emission rate B21-Nox emission rate"
"398"	355	21	"OP-BZN1 STAT1"	"bazan NOx emission rate B21-Nox emission rate"
"399"	358	21	"OP-BZN1 STAT5"	"bazan NOx emission rate B21-Nox emission rate"
"400"	361	21	"OP-GADIV STAT1"	"bazan NOx emission rate B21-Nox emission rate"
"401"	367	21	"OP-HCU Stat-HCU"	"bazan NOx emission rate B21-Nox emission rate"
"402"	368	21	"OP-HCU Stat-HPU"	"bazan NOx emission rate B21-Nox emission rate"
"403"	394	21	"Yizraelia ITemp"	"bazan NOx emission rate B21-Nox emission rate"
"404"	402	21	"Yizraelia RH"	"bazan NOx emission rate B21-Nox emission rate"
"405"	403	21	"Yizraelia TEMP"	"bazan NOx emission rate B21-Nox emission rate"
"406"	404	21	"Yizraelia WDD"	"bazan NOx emission rate B21-Nox emission rate"
"407"	405	21	"Yizraelia WDS"	"bazan NOx emission rate B21-Nox emission rate"
"409"	64	22	"BAZAN-B31 Stack_NOx"	"bazan NOx emission rate B31-Nox emission rate"
"416"	27	25	"bazan NOx emission rate CU4-Nox emission rate"	"bazan NOx emission rate CU1-Nox emission rate"
"417"	28	25	"bazan NOx emission rate HCU-Nox emission rate"	"bazan NOx emission rate CU1-Nox emission rate"
"418"	29	25	"bazan NOx emission rate HDS-Nox emission rate"	"bazan NOx emission rate CU1-Nox emission rate"
"419"	31	25	"bazan NOx emission rate IHDA-GO-Nox emission rate"	"bazan NOx emission rate CU1-Nox emission rate"
"420"	36	25	"BAZAN TO-4 stat_TOC"	"bazan NOx emission rate CU1-Nox emission rate"
"421"	38	25	"BAZAN VRU activity and goals"	"bazan NOx emission rate CU1-Nox emission rate"
"422"	41	25	"BAZAN_HDS NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"423"	42	25	"BAZAN_HPU HPU Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"424"	44	25	"BAZAN_HPU NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"425"	45	25	"BAZAN_Oper B11"	"bazan NOx emission rate CU1-Nox emission rate"
"426"	46	25	"BAZAN_Oper B21"	"bazan NOx emission rate CU1-Nox emission rate"
"427"	47	25	"BAZAN_Oper Benzine HDS"	"bazan NOx emission rate CU1-Nox emission rate"
"428"	48	25	"BAZAN_Oper Boiler31"	"bazan NOx emission rate CU1-Nox emission rate"
"429"	50	25	"BAZAN_Oper CU.1"	"bazan NOx emission rate CU1-Nox emission rate"
"430"	51	25	"BAZAN_Oper CU.3"	"bazan NOx emission rate CU1-Nox emission rate"
"431"	52	25	"BAZAN_Oper CU.4"	"bazan NOx emission rate CU1-Nox emission rate"
"432"	53	25	"BAZAN_Oper FCC"	"bazan NOx emission rate CU1-Nox emission rate"
"433"	54	25	"BAZAN_Oper GO HDS"	"bazan NOx emission rate CU1-Nox emission rate"
"434"	55	25	"BAZAN_Oper HVGO HSD"	"bazan NOx emission rate CU1-Nox emission rate"
"435"	57	25	"BAZAN_Oper KERO HDS"	"bazan NOx emission rate CU1-Nox emission rate"
"436"	59	25	"BAZAN-B11 ST_NOx_INS"	"bazan NOx emission rate CU1-Nox emission rate"
"437"	62	25	"BAZAN-B21 SCR21_NOX_INS"	"bazan NOx emission rate CU1-Nox emission rate"
"438"	63	25	"BAZAN-B31 ST_NOx_INS"	"bazan NOx emission rate CU1-Nox emission rate"
"439"	67	25	"Bazan-CU1 NOx Dry"	"bazan NOx emission rate CU1-Nox emission rate"
"440"	68	25	"Bazan-CU1 NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"441"	70	25	"Bazan-CU1-B4 NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"442"	74	25	"Bazan-CU3-B201B NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"443"	75	25	"BAZAN-CU4 ST_NOx_INS"	"bazan NOx emission rate CU1-Nox emission rate"
"444"	78	25	"BAZAN-FCC NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"445"	80	25	"BAZAN-IHDS-GO NOX INS"	"bazan NOx emission rate CU1-Nox emission rate"
"446"	86	25	"BAZAN6-SO2 SO2FCC_Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"447"	90	25	"BAZAN6-SO2 SO2S4-Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"448"	94	25	"CAOL RTO Status"	"bazan NOx emission rate CU1-Nox emission rate"
"449"	96	25	"CAOL_New Boiler1-Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"450"	97	25	"CAOL_New Boiler2-Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"451"	98	25	"CAOL_New Boiler3-Stat"	"bazan NOx emission rate CU1-Nox emission rate"
"452"	102	25	"CAOL_New Stat_NOx_B1"	"bazan NOx emission rate CU1-Nox emission rate"
"453"	103	25	"CAOL_New Stat_Nox_B2"	"bazan NOx emission rate CU1-Nox emission rate"
"454"	104	25	"CAOL_New Stat_Nox_B3"	"bazan NOx emission rate CU1-Nox emission rate"
"455"	120	25	"CAUL STAT1"	"bazan NOx emission rate CU1-Nox emission rate"
"456"	121	25	"CAUL STAT2"	"bazan NOx emission rate CU1-Nox emission rate"
"457"	122	25	"CAUL STAT3"	"bazan NOx emission rate CU1-Nox emission rate"
"458"	123	25	"D.CARMEL ITemp"	"bazan NOx emission rate CU1-Nox emission rate"
"459"	128	25	"D.CARMEL TEMP"	"bazan NOx emission rate CU1-Nox emission rate"
"460"	147	25	"GADIV CTO Status"	"bazan NOx emission rate CU1-Nox emission rate"
"461"	331	25	"Neve Yosef ITemp"	"bazan NOx emission rate CU1-Nox emission rate"
"462"	337	25	"Neve Yosef TEMP"	"bazan NOx emission rate CU1-Nox emission rate"
"463"	355	25	"OP-BZN1 STAT1"	"bazan NOx emission rate CU1-Nox emission rate"
"464"	367	25	"OP-HCU Stat-HCU"	"bazan NOx emission rate CU1-Nox emission rate"
"465"	368	25	"OP-HCU Stat-HPU"	"bazan NOx emission rate CU1-Nox emission rate"
"466"	394	25	"Yizraelia ITemp"	"bazan NOx emission rate CU1-Nox emission rate"
"467"	403	25	"Yizraelia TEMP"	"bazan NOx emission rate CU1-Nox emission rate"
"468"	404	25	"Yizraelia WDD"	"bazan NOx emission rate CU1-Nox emission rate"
"475"	28	27	"bazan NOx emission rate HCU-Nox emission rate"	"bazan NOx emission rate CU4-Nox emission rate"
"476"	29	27	"bazan NOx emission rate HDS-Nox emission rate"	"bazan NOx emission rate CU4-Nox emission rate"
"477"	30	27	"bazan NOx emission rate HPU-Nox emission rate"	"bazan NOx emission rate CU4-Nox emission rate"
"478"	31	27	"bazan NOx emission rate IHDA-GO-Nox emission rate"	"bazan NOx emission rate CU4-Nox emission rate"
"479"	36	27	"BAZAN TO-4 stat_TOC"	"bazan NOx emission rate CU4-Nox emission rate"
"480"	38	27	"BAZAN VRU activity and goals"	"bazan NOx emission rate CU4-Nox emission rate"
"481"	41	27	"BAZAN_HDS NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"482"	42	27	"BAZAN_HPU HPU Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"483"	44	27	"BAZAN_HPU NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"484"	45	27	"BAZAN_Oper B11"	"bazan NOx emission rate CU4-Nox emission rate"
"485"	46	27	"BAZAN_Oper B21"	"bazan NOx emission rate CU4-Nox emission rate"
"486"	47	27	"BAZAN_Oper Benzine HDS"	"bazan NOx emission rate CU4-Nox emission rate"
"487"	48	27	"BAZAN_Oper Boiler31"	"bazan NOx emission rate CU4-Nox emission rate"
"488"	50	27	"BAZAN_Oper CU.1"	"bazan NOx emission rate CU4-Nox emission rate"
"489"	51	27	"BAZAN_Oper CU.3"	"bazan NOx emission rate CU4-Nox emission rate"
"490"	52	27	"BAZAN_Oper CU.4"	"bazan NOx emission rate CU4-Nox emission rate"
"491"	53	27	"BAZAN_Oper FCC"	"bazan NOx emission rate CU4-Nox emission rate"
"492"	54	27	"BAZAN_Oper GO HDS"	"bazan NOx emission rate CU4-Nox emission rate"
"493"	55	27	"BAZAN_Oper HVGO HSD"	"bazan NOx emission rate CU4-Nox emission rate"
"494"	57	27	"BAZAN_Oper KERO HDS"	"bazan NOx emission rate CU4-Nox emission rate"
"495"	58	27	"BAZAN_Oper Vis3."	"bazan NOx emission rate CU4-Nox emission rate"
"496"	59	27	"BAZAN-B11 ST_NOx_INS"	"bazan NOx emission rate CU4-Nox emission rate"
"497"	62	27	"BAZAN-B21 SCR21_NOX_INS"	"bazan NOx emission rate CU4-Nox emission rate"
"498"	63	27	"BAZAN-B31 ST_NOx_INS"	"bazan NOx emission rate CU4-Nox emission rate"
"499"	68	27	"Bazan-CU1 NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"500"	70	27	"Bazan-CU1-B4 NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"501"	74	27	"Bazan-CU3-B201B NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"502"	75	27	"BAZAN-CU4 ST_NOx_INS"	"bazan NOx emission rate CU4-Nox emission rate"
"503"	76	27	"BAZAN-CU4 Stack_NOx"	"bazan NOx emission rate CU4-Nox emission rate"
"504"	78	27	"BAZAN-FCC NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"505"	80	27	"BAZAN-IHDS-GO NOX INS"	"bazan NOx emission rate CU4-Nox emission rate"
"506"	86	27	"BAZAN6-SO2 SO2FCC_Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"507"	90	27	"BAZAN6-SO2 SO2S4-Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"508"	94	27	"CAOL RTO Status"	"bazan NOx emission rate CU4-Nox emission rate"
"509"	96	27	"CAOL_New Boiler1-Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"510"	97	27	"CAOL_New Boiler2-Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"511"	98	27	"CAOL_New Boiler3-Stat"	"bazan NOx emission rate CU4-Nox emission rate"
"512"	102	27	"CAOL_New Stat_NOx_B1"	"bazan NOx emission rate CU4-Nox emission rate"
"513"	103	27	"CAOL_New Stat_Nox_B2"	"bazan NOx emission rate CU4-Nox emission rate"
"514"	104	27	"CAOL_New Stat_Nox_B3"	"bazan NOx emission rate CU4-Nox emission rate"
"515"	120	27	"CAUL STAT1"	"bazan NOx emission rate CU4-Nox emission rate"
"516"	121	27	"CAUL STAT2"	"bazan NOx emission rate CU4-Nox emission rate"
"517"	122	27	"CAUL STAT3"	"bazan NOx emission rate CU4-Nox emission rate"
"518"	123	27	"D.CARMEL ITemp"	"bazan NOx emission rate CU4-Nox emission rate"
"519"	147	27	"GADIV CTO Status"	"bazan NOx emission rate CU4-Nox emission rate"
"520"	337	27	"Neve Yosef TEMP"	"bazan NOx emission rate CU4-Nox emission rate"
"521"	367	27	"OP-HCU Stat-HCU"	"bazan NOx emission rate CU4-Nox emission rate"
"522"	368	27	"OP-HCU Stat-HPU"	"bazan NOx emission rate CU4-Nox emission rate"
"523"	394	27	"Yizraelia ITemp"	"bazan NOx emission rate CU4-Nox emission rate"
"524"	403	27	"Yizraelia TEMP"	"bazan NOx emission rate CU4-Nox emission rate"
"532"	29	28	"bazan NOx emission rate HDS-Nox emission rate"	"bazan NOx emission rate HCU-Nox emission rate"
"533"	30	28	"bazan NOx emission rate HPU-Nox emission rate"	"bazan NOx emission rate HCU-Nox emission rate"
"534"	31	28	"bazan NOx emission rate IHDA-GO-Nox emission rate"	"bazan NOx emission rate HCU-Nox emission rate"
"535"	36	28	"BAZAN TO-4 stat_TOC"	"bazan NOx emission rate HCU-Nox emission rate"
"536"	38	28	"BAZAN VRU activity and goals"	"bazan NOx emission rate HCU-Nox emission rate"
"537"	40	28	"BAZAN_HDS NOx Dry"	"bazan NOx emission rate HCU-Nox emission rate"
"538"	41	28	"BAZAN_HDS NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"539"	42	28	"BAZAN_HPU HPU Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"540"	43	28	"BAZAN_HPU NOx Dry"	"bazan NOx emission rate HCU-Nox emission rate"
"541"	44	28	"BAZAN_HPU NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"542"	45	28	"BAZAN_Oper B11"	"bazan NOx emission rate HCU-Nox emission rate"
"543"	46	28	"BAZAN_Oper B21"	"bazan NOx emission rate HCU-Nox emission rate"
"544"	47	28	"BAZAN_Oper Benzine HDS"	"bazan NOx emission rate HCU-Nox emission rate"
"545"	48	28	"BAZAN_Oper Boiler31"	"bazan NOx emission rate HCU-Nox emission rate"
"546"	49	28	"BAZAN_Oper CCR"	"bazan NOx emission rate HCU-Nox emission rate"
"547"	50	28	"BAZAN_Oper CU.1"	"bazan NOx emission rate HCU-Nox emission rate"
"548"	51	28	"BAZAN_Oper CU.3"	"bazan NOx emission rate HCU-Nox emission rate"
"549"	52	28	"BAZAN_Oper CU.4"	"bazan NOx emission rate HCU-Nox emission rate"
"550"	53	28	"BAZAN_Oper FCC"	"bazan NOx emission rate HCU-Nox emission rate"
"551"	54	28	"BAZAN_Oper GO HDS"	"bazan NOx emission rate HCU-Nox emission rate"
"552"	55	28	"BAZAN_Oper HVGO HSD"	"bazan NOx emission rate HCU-Nox emission rate"
"553"	56	28	"BAZAN_Oper Isomer"	"bazan NOx emission rate HCU-Nox emission rate"
"554"	57	28	"BAZAN_Oper KERO HDS"	"bazan NOx emission rate HCU-Nox emission rate"
"555"	58	28	"BAZAN_Oper Vis3."	"bazan NOx emission rate HCU-Nox emission rate"
"556"	59	28	"BAZAN-B11 ST_NOx_INS"	"bazan NOx emission rate HCU-Nox emission rate"
"557"	62	28	"BAZAN-B21 SCR21_NOX_INS"	"bazan NOx emission rate HCU-Nox emission rate"
"558"	63	28	"BAZAN-B31 ST_NOx_INS"	"bazan NOx emission rate HCU-Nox emission rate"
"559"	66	28	"BAZAN-CCR NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"560"	68	28	"Bazan-CU1 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"561"	70	28	"Bazan-CU1-B4 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"562"	72	28	"Bazan-CU3 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"563"	74	28	"Bazan-CU3-B201B NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"564"	75	28	"BAZAN-CU4 ST_NOx_INS"	"bazan NOx emission rate HCU-Nox emission rate"
"565"	78	28	"BAZAN-FCC NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"566"	80	28	"BAZAN-IHDS-GO NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"567"	82	28	"BAZAN-ISOM NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"568"	84	28	"Bazan-VIS3 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"569"	86	28	"BAZAN6-SO2 SO2FCC_Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"570"	88	28	"BAZAN6-SO2 SO2S3-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"571"	89	28	"BAZAN6-SO2 SO2S4"	"bazan NOx emission rate HCU-Nox emission rate"
"572"	90	28	"BAZAN6-SO2 SO2S4-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"573"	94	28	"CAOL RTO Status"	"bazan NOx emission rate HCU-Nox emission rate"
"574"	96	28	"CAOL_New Boiler1-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"575"	97	28	"CAOL_New Boiler2-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"576"	98	28	"CAOL_New Boiler3-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"577"	100	28	"CAOL_New NOB2"	"bazan NOx emission rate HCU-Nox emission rate"
"578"	101	28	"CAOL_New NOB3"	"bazan NOx emission rate HCU-Nox emission rate"
"579"	102	28	"CAOL_New Stat_NOx_B1"	"bazan NOx emission rate HCU-Nox emission rate"
"580"	103	28	"CAOL_New Stat_Nox_B2"	"bazan NOx emission rate HCU-Nox emission rate"
"581"	104	28	"CAOL_New Stat_Nox_B3"	"bazan NOx emission rate HCU-Nox emission rate"
"582"	120	28	"CAUL STAT1"	"bazan NOx emission rate HCU-Nox emission rate"
"583"	121	28	"CAUL STAT2"	"bazan NOx emission rate HCU-Nox emission rate"
"584"	122	28	"CAUL STAT3"	"bazan NOx emission rate HCU-Nox emission rate"
"585"	145	28	"Flares OLDFF"	"bazan NOx emission rate HCU-Nox emission rate"
"586"	147	28	"GADIV CTO Status"	"bazan NOx emission rate HCU-Nox emission rate"
"587"	153	28	"GADIV_OPER PRX-start"	"bazan NOx emission rate HCU-Nox emission rate"
"588"	154	28	"GADIV_OPER SPL_start"	"bazan NOx emission rate HCU-Nox emission rate"
"589"	155	28	"GADIV_OPER TOL-start"	"bazan NOx emission rate HCU-Nox emission rate"
"590"	156	28	"GADIV_OPER XYL-start"	"bazan NOx emission rate HCU-Nox emission rate"
"591"	158	28	"Gadiv-AS2XYL1 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"592"	160	28	"Gadiv-PAREX NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"593"	162	28	"Gadiv-TOL NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"594"	164	28	"Gadiv-XYl2 NOX INS"	"bazan NOx emission rate HCU-Nox emission rate"
"595"	354	28	"OP-BZN1 OPB31-Stat"	"bazan NOx emission rate HCU-Nox emission rate"
"596"	356	28	"OP-BZN1 STAT2"	"bazan NOx emission rate HCU-Nox emission rate"
"597"	357	28	"OP-BZN1 STAT3"	"bazan NOx emission rate HCU-Nox emission rate"
"598"	358	28	"OP-BZN1 STAT5"	"bazan NOx emission rate HCU-Nox emission rate"
"599"	361	28	"OP-GADIV STAT1"	"bazan NOx emission rate HCU-Nox emission rate"
"600"	367	28	"OP-HCU Stat-HCU"	"bazan NOx emission rate HCU-Nox emission rate"
"601"	368	28	"OP-HCU Stat-HPU"	"bazan NOx emission rate HCU-Nox emission rate"
"602"	405	28	"Yizraelia WDS"	"bazan NOx emission rate HCU-Nox emission rate"
"611"	30	29	"bazan NOx emission rate HPU-Nox emission rate"	"bazan NOx emission rate HDS-Nox emission rate"
"612"	31	29	"bazan NOx emission rate IHDA-GO-Nox emission rate"	"bazan NOx emission rate HDS-Nox emission rate"
"613"	36	29	"BAZAN TO-4 stat_TOC"	"bazan NOx emission rate HDS-Nox emission rate"
"614"	38	29	"BAZAN VRU activity and goals"	"bazan NOx emission rate HDS-Nox emission rate"
"615"	40	29	"BAZAN_HDS NOx Dry"	"bazan NOx emission rate HDS-Nox emission rate"
"616"	41	29	"BAZAN_HDS NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"617"	42	29	"BAZAN_HPU HPU Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"618"	44	29	"BAZAN_HPU NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"619"	45	29	"BAZAN_Oper B11"	"bazan NOx emission rate HDS-Nox emission rate"
"620"	46	29	"BAZAN_Oper B21"	"bazan NOx emission rate HDS-Nox emission rate"
"621"	47	29	"BAZAN_Oper Benzine HDS"	"bazan NOx emission rate HDS-Nox emission rate"
"622"	48	29	"BAZAN_Oper Boiler31"	"bazan NOx emission rate HDS-Nox emission rate"
"623"	49	29	"BAZAN_Oper CCR"	"bazan NOx emission rate HDS-Nox emission rate"
"624"	50	29	"BAZAN_Oper CU.1"	"bazan NOx emission rate HDS-Nox emission rate"
"625"	51	29	"BAZAN_Oper CU.3"	"bazan NOx emission rate HDS-Nox emission rate"
"626"	52	29	"BAZAN_Oper CU.4"	"bazan NOx emission rate HDS-Nox emission rate"
"627"	53	29	"BAZAN_Oper FCC"	"bazan NOx emission rate HDS-Nox emission rate"
"628"	54	29	"BAZAN_Oper GO HDS"	"bazan NOx emission rate HDS-Nox emission rate"
"629"	55	29	"BAZAN_Oper HVGO HSD"	"bazan NOx emission rate HDS-Nox emission rate"
"630"	56	29	"BAZAN_Oper Isomer"	"bazan NOx emission rate HDS-Nox emission rate"
"631"	57	29	"BAZAN_Oper KERO HDS"	"bazan NOx emission rate HDS-Nox emission rate"
"632"	58	29	"BAZAN_Oper Vis3."	"bazan NOx emission rate HDS-Nox emission rate"
"633"	59	29	"BAZAN-B11 ST_NOx_INS"	"bazan NOx emission rate HDS-Nox emission rate"
"634"	62	29	"BAZAN-B21 SCR21_NOX_INS"	"bazan NOx emission rate HDS-Nox emission rate"
"635"	63	29	"BAZAN-B31 ST_NOx_INS"	"bazan NOx emission rate HDS-Nox emission rate"
"636"	66	29	"BAZAN-CCR NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"637"	68	29	"Bazan-CU1 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"638"	70	29	"Bazan-CU1-B4 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"639"	72	29	"Bazan-CU3 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"640"	74	29	"Bazan-CU3-B201B NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"641"	75	29	"BAZAN-CU4 ST_NOx_INS"	"bazan NOx emission rate HDS-Nox emission rate"
"642"	78	29	"BAZAN-FCC NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"643"	80	29	"BAZAN-IHDS-GO NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"644"	82	29	"BAZAN-ISOM NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"645"	84	29	"Bazan-VIS3 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"646"	86	29	"BAZAN6-SO2 SO2FCC_Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"647"	88	29	"BAZAN6-SO2 SO2S3-Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"648"	89	29	"BAZAN6-SO2 SO2S4"	"bazan NOx emission rate HDS-Nox emission rate"
"649"	90	29	"BAZAN6-SO2 SO2S4-Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"650"	94	29	"CAOL RTO Status"	"bazan NOx emission rate HDS-Nox emission rate"
"651"	96	29	"CAOL_New Boiler1-Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"652"	97	29	"CAOL_New Boiler2-Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"653"	98	29	"CAOL_New Boiler3-Stat"	"bazan NOx emission rate HDS-Nox emission rate"
"654"	101	29	"CAOL_New NOB3"	"bazan NOx emission rate HDS-Nox emission rate"
"655"	102	29	"CAOL_New Stat_NOx_B1"	"bazan NOx emission rate HDS-Nox emission rate"
"656"	103	29	"CAOL_New Stat_Nox_B2"	"bazan NOx emission rate HDS-Nox emission rate"
"657"	104	29	"CAOL_New Stat_Nox_B3"	"bazan NOx emission rate HDS-Nox emission rate"
"658"	120	29	"CAUL STAT1"	"bazan NOx emission rate HDS-Nox emission rate"
"659"	121	29	"CAUL STAT2"	"bazan NOx emission rate HDS-Nox emission rate"
"660"	122	29	"CAUL STAT3"	"bazan NOx emission rate HDS-Nox emission rate"
"661"	145	29	"Flares OLDFF"	"bazan NOx emission rate HDS-Nox emission rate"
"662"	147	29	"GADIV CTO Status"	"bazan NOx emission rate HDS-Nox emission rate"
"663"	153	29	"GADIV_OPER PRX-start"	"bazan NOx emission rate HDS-Nox emission rate"
"664"	154	29	"GADIV_OPER SPL_start"	"bazan NOx emission rate HDS-Nox emission rate"
"665"	155	29	"GADIV_OPER TOL-start"	"bazan NOx emission rate HDS-Nox emission rate"
"666"	156	29	"GADIV_OPER XYL-start"	"bazan NOx emission rate HDS-Nox emission rate"
"667"	158	29	"Gadiv-AS2XYL1 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"668"	160	29	"Gadiv-PAREX NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"669"	162	29	"Gadiv-TOL NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
"670"	164	29	"Gadiv-XYl2 NOX INS"	"bazan NOx emission rate HDS-Nox emission rate"
