date	year	month	day	day_of_week	day_of_year	station	sensor	value	threshold
20120616	2012	6	16	6	168	BAZAN-ISOM	NOx Dry	217.9	100
20120516	2012	5	16	3	137	BAZAN-ISOM	NOx Dry	128.2	100
20120318	2012	3	18	7	78	BAZAN-ISOM	NOx Dry	440.5	100
20120911	2012	9	11	2	255	BAZAN-ISOM	NOx Dry	154.7	100
20120913	2012	9	13	4	257	BAZAN-ISOM	NOx Dry	217.3	100
20120407	2012	4	7	6	98	BAZAN-ISOM	NOx Dry	108.1	100
20130314	2013	3	14	4	73	BAZAN-ISOM	NOx Dry	226.5	100
20130307	2013	3	7	4	66	BAZAN-ISOM	NOx Dry	225.4	100
20120620	2012	6	20	3	172	BAZAN-ISOM	NOx Dry	135.6	100
20120702	2012	7	2	1	184	BAZAN-ISOM	NOx Dry	129.2	100
20130103	2013	1	3	4	3	BAZAN-ISOM	NOx Dry	272.1	100
20120907	2012	9	7	5	251	BAZAN-ISOM	NOx Dry	133.4	100
20120902	2012	9	2	7	246	BAZAN-ISOM	NOx Dry	210.0	100
20130123	2013	1	23	3	23	BAZAN-ISOM	NOx Dry	239.3	100
20121028	2012	10	28	7	302	BAZAN-ISOM	NOx Dry	230.7	100
20120513	2012	5	13	7	134	BAZAN-ISOM	NOx Dry	111.8	100
20121030	2012	10	30	2	304	BAZAN-ISOM	NOx Dry	266.3	100
20111125	2011	11	25	5	329	BAZAN-ISOM	NOx Dry	100.5	100
20130108	2013	1	8	2	8	BAZAN-ISOM	NOx Dry	230.1	100
20121025	2012	10	25	4	299	BAZAN-ISOM	NOx Dry	214.4	100
20121129	2012	11	29	4	334	BAZAN-ISOM	NOx Dry	211.1	100
20120404	2012	4	4	3	95	BAZAN-ISOM	NOx Dry	106.1	100
20130206	2013	2	6	3	37	BAZAN-ISOM	NOx Dry	159.4	100
20121108	2012	11	8	4	313	BAZAN-ISOM	NOx Dry	148.6	100
20120817	2012	8	17	5	230	BAZAN-ISOM	NOx Dry	132.7	100
20130318	2013	3	18	1	77	BAZAN-ISOM	NOx Dry	214.8	100
20130220	2013	2	20	3	51	BAZAN-ISOM	NOx Dry	274.4	100
20120410	2012	4	10	2	101	BAZAN-ISOM	NOx Dry	122.7	100
20121017	2012	10	17	3	291	BAZAN-ISOM	NOx Dry	252.5	100
20120904	2012	9	4	2	248	BAZAN-ISOM	NOx Dry	200.9	100
20120502	2012	5	2	3	123	BAZAN-ISOM	NOx Dry	119.0	100
20130217	2013	2	17	7	48	BAZAN-ISOM	NOx Dry	290.9	100
20120113	2012	1	13	5	13	BAZAN-ISOM	NOx Dry	145.4	100
20130109	2013	1	9	3	9	BAZAN-ISOM	NOx Dry	231.4	100
20130225	2013	2	25	1	56	BAZAN-ISOM	NOx Dry	248.4	100
20120519	2012	5	19	6	140	BAZAN-ISOM	NOx Dry	296.1	100
20120828	2012	8	28	2	241	BAZAN-ISOM	NOx Dry	223.8	100
20130117	2013	1	17	4	17	BAZAN-ISOM	NOx Dry	186.3	100
20120421	2012	4	21	6	112	BAZAN-ISOM	NOx Dry	117.7	100
20120109	2012	1	9	1	9	BAZAN-ISOM	NOx Dry	172.6	100
20120312	2012	3	12	1	72	BAZAN-ISOM	NOx Dry	376.8	100
20120818	2012	8	18	6	231	BAZAN-ISOM	NOx Dry	143.8	100
20111111	2011	11	11	5	315	BAZAN-ISOM	NOx Dry	107.8	100
20120102	2012	1	2	1	2	BAZAN-ISOM	NOx Dry	130.9	100
20111224	2011	12	24	6	358	BAZAN-ISOM	NOx Dry	185.4	100
20120529	2012	5	29	2	150	BAZAN-ISOM	NOx Dry	202.3	100
20130111	2013	1	11	5	11	BAZAN-ISOM	NOx Dry	194.1	100
20121106	2012	11	6	2	311	BAZAN-ISOM	NOx Dry	157.3	100
20120706	2012	7	6	5	188	BAZAN-ISOM	NOx Dry	188.6	100
20121102	2012	11	2	5	307	BAZAN-ISOM	NOx Dry	263.6	100
20120201	2012	2	1	3	32	BAZAN-ISOM	NOx Dry	123.6	100
20121209	2012	12	9	7	344	BAZAN-ISOM	NOx Dry	298.3	100
20120507	2012	5	7	1	128	BAZAN-ISOM	NOx Dry	131.6	100
20120112	2012	1	12	4	12	BAZAN-ISOM	NOx Dry	268.8	100
20120423	2012	4	23	1	114	BAZAN-ISOM	NOx Dry	116.7	100
20111220	2011	12	20	2	354	BAZAN-ISOM	NOx Dry	285.7	100
20130326	2013	3	26	2	85	BAZAN-ISOM	NOx Dry	205.2	100
20120314	2012	3	14	3	74	BAZAN-ISOM	NOx Dry	401.0	100
20120525	2012	5	25	5	146	BAZAN-ISOM	NOx Dry	233.2	100
20120326	2012	3	26	1	86	BAZAN-ISOM	NOx Dry	240.3	100
20120918	2012	9	18	2	262	BAZAN-ISOM	NOx Dry	133.6	100
20121003	2012	10	3	3	277	BAZAN-ISOM	NOx Dry	104.6	100
20120205	2012	2	5	7	36	BAZAN-ISOM	NOx Dry	229.2	100
20120416	2012	4	16	1	107	BAZAN-ISOM	NOx Dry	124.2	100
20120426	2012	4	26	4	117	BAZAN-ISOM	NOx Dry	120.2	100
20111222	2011	12	22	4	356	BAZAN-ISOM	NOx Dry	192.2	100
20120204	2012	2	4	6	35	BAZAN-ISOM	NOx Dry	164.0	100
20120829	2012	8	29	3	242	BAZAN-ISOM	NOx Dry	210.7	100
20120528	2012	5	28	1	149	BAZAN-ISOM	NOx Dry	216.2	100
20130104	2013	1	4	5	4	BAZAN-ISOM	NOx Dry	272.5	100
20120725	2012	7	25	3	207	BAZAN-ISOM	NOx Dry	164.1	100
20120621	2012	6	21	4	173	BAZAN-ISOM	NOx Dry	101.7	100
20120606	2012	6	6	3	158	BAZAN-ISOM	NOx Dry	166.7	100
20121005	2012	10	5	5	279	BAZAN-ISOM	NOx Dry	224.3	100
20120610	2012	6	10	7	162	BAZAN-ISOM	NOx Dry	173.9	100
20120509	2012	5	9	3	130	BAZAN-ISOM	NOx Dry	113.5	100
20121008	2012	10	8	1	282	BAZAN-ISOM	NOx Dry	241.6	100
20130327	2013	3	27	3	86	BAZAN-ISOM	NOx Dry	196.9	100
20120912	2012	9	12	3	256	BAZAN-ISOM	NOx Dry	196.7	100
20120429	2012	4	29	7	120	BAZAN-ISOM	NOx Dry	120.5	100
20121112	2012	11	12	1	317	BAZAN-ISOM	NOx Dry	189.2	100
20120522	2012	5	22	2	143	BAZAN-ISOM	NOx Dry	305.0	100
20120825	2012	8	25	6	238	BAZAN-ISOM	NOx Dry	185.7	100
20121214	2012	12	14	5	349	BAZAN-ISOM	NOx Dry	194.1	100
20121223	2012	12	23	7	358	BAZAN-ISOM	NOx Dry	145.8	100
20120430	2012	4	30	1	121	BAZAN-ISOM	NOx Dry	117.3	100
20130118	2013	1	18	5	18	BAZAN-ISOM	NOx Dry	225.8	100
20121104	2012	11	4	7	309	BAZAN-ISOM	NOx Dry	124.9	100
20120523	2012	5	23	3	144	BAZAN-ISOM	NOx Dry	278.8	100
20111022	2011	10	22	6	295	BAZAN-ISOM	NOx Dry	103.9	100
20120316	2012	3	16	5	76	BAZAN-ISOM	NOx Dry	361.0	100
20120225	2012	2	25	6	56	BAZAN-ISOM	NOx Dry	359.7	100
20120216	2012	2	16	4	47	BAZAN-ISOM	NOx Dry	132.1	100
20130115	2013	1	15	2	15	BAZAN-ISOM	NOx Dry	242.6	100
20130214	2013	2	14	4	45	BAZAN-ISOM	NOx Dry	299.5	100
20121225	2012	12	25	2	360	BAZAN-ISOM	NOx Dry	247.3	100
20121031	2012	10	31	3	305	BAZAN-ISOM	NOx Dry	265.8	100
20120224	2012	2	24	5	55	BAZAN-ISOM	NOx Dry	171.6	100
20120103	2012	1	3	2	3	BAZAN-ISOM	NOx Dry	142.1	100
20120526	2012	5	26	6	147	BAZAN-ISOM	NOx Dry	202.1	100
20121021	2012	10	21	7	295	BAZAN-ISOM	NOx Dry	214.6	100
20121224	2012	12	24	1	359	BAZAN-ISOM	NOx Dry	243.3	100
20121218	2012	12	18	2	353	BAZAN-ISOM	NOx Dry	230.5	100
20121204	2012	12	4	2	339	BAZAN-ISOM	NOx Dry	284.3	100
20120219	2012	2	19	7	50	BAZAN-ISOM	NOx Dry	109.1	100
20121103	2012	11	3	6	308	BAZAN-ISOM	NOx Dry	185.2	100
20120101	2012	1	1	7	1	BAZAN-ISOM	NOx Dry	158.4	100
20120604	2012	6	4	1	156	BAZAN-ISOM	NOx Dry	152.0	100
20111021	2011	10	21	5	294	BAZAN-ISOM	NOx Dry	102.5	100
20121010	2012	10	10	3	284	BAZAN-ISOM	NOx Dry	258.6	100
20120607	2012	6	7	4	159	BAZAN-ISOM	NOx Dry	173.4	100
20130302	2013	3	2	6	61	BAZAN-ISOM	NOx Dry	236.1	100
20130210	2013	2	10	7	41	BAZAN-ISOM	NOx Dry	243.9	100
20130227	2013	2	27	3	58	BAZAN-ISOM	NOx Dry	233.7	100
20120411	2012	4	11	3	102	BAZAN-ISOM	NOx Dry	121.6	100
20120720	2012	7	20	5	202	BAZAN-ISOM	NOx Dry	214.3	100
20120325	2012	3	25	7	85	BAZAN-ISOM	NOx Dry	328.9	100
20130201	2013	2	1	5	32	BAZAN-ISOM	NOx Dry	164.0	100
20120217	2012	2	17	5	48	BAZAN-ISOM	NOx Dry	141.7	100
20121208	2012	12	8	6	343	BAZAN-ISOM	NOx Dry	276.9	100
20120804	2012	8	4	6	217	BAZAN-ISOM	NOx Dry	190.4	100
20120323	2012	3	23	5	83	BAZAN-ISOM	NOx Dry	350.2	100
20120905	2012	9	5	3	249	BAZAN-ISOM	NOx Dry	103.8	100
20130205	2013	2	5	2	36	BAZAN-ISOM	NOx Dry	167.3	100
20120719	2012	7	19	4	201	BAZAN-ISOM	NOx Dry	187.6	100
20120909	2012	9	9	7	253	BAZAN-ISOM	NOx Dry	174.0	100
20120428	2012	4	28	6	119	BAZAN-ISOM	NOx Dry	120.0	100
20120123	2012	1	23	1	23	BAZAN-ISOM	NOx Dry	100.4	100
20121221	2012	12	21	5	356	BAZAN-ISOM	NOx Dry	108.9	100
20120227	2012	2	27	1	58	BAZAN-ISOM	NOx Dry	282.4	100
20121207	2012	12	7	5	342	BAZAN-ISOM	NOx Dry	294.3	100
20130304	2013	3	4	1	63	BAZAN-ISOM	NOx Dry	292.1	100
20121130	2012	11	30	5	335	BAZAN-ISOM	NOx Dry	262.2	100
20121205	2012	12	5	3	340	BAZAN-ISOM	NOx Dry	278.3	100
20120412	2012	4	12	4	103	BAZAN-ISOM	NOx Dry	120.3	100
20121203	2012	12	3	1	338	BAZAN-ISOM	NOx Dry	285.0	100
20120726	2012	7	26	4	208	BAZAN-ISOM	NOx Dry	166.1	100
20120712	2012	7	12	4	194	BAZAN-ISOM	NOx Dry	187.2	100
20120307	2012	3	7	3	67	BAZAN-ISOM	NOx Dry	174.5	100
20120419	2012	4	19	4	110	BAZAN-ISOM	NOx Dry	122.2	100
20121026	2012	10	26	5	300	BAZAN-ISOM	NOx Dry	137.1	100
20120713	2012	7	13	5	195	BAZAN-ISOM	NOx Dry	154.0	100
20120715	2012	7	15	7	197	BAZAN-ISOM	NOx Dry	147.5	100
20120202	2012	2	2	4	33	BAZAN-ISOM	NOx Dry	156.2	100
20121029	2012	10	29	1	303	BAZAN-ISOM	NOx Dry	251.4	100
20130323	2013	3	23	6	82	BAZAN-ISOM	NOx Dry	234.4	100
20120321	2012	3	21	3	81	BAZAN-ISOM	NOx Dry	375.6	100
20120708	2012	7	8	7	190	BAZAN-ISOM	NOx Dry	234.5	100
20120425	2012	4	25	3	116	BAZAN-ISOM	NOx Dry	120.2	100
20111128	2011	11	28	1	332	BAZAN-ISOM	NOx Dry	130.5	100
20130222	2013	2	22	5	53	BAZAN-ISOM	NOx Dry	236.0	100
20120914	2012	9	14	5	258	BAZAN-ISOM	NOx Dry	189.2	100
20111230	2011	12	30	5	364	BAZAN-ISOM	NOx Dry	144.5	100
20141205	2014	12	5	5	339	BAZAN-ISOM	NOx Dry	102.5	100
20111130	2011	11	30	3	334	BAZAN-ISOM	NOx Dry	222.9	100
20120215	2012	2	15	3	46	BAZAN-ISOM	NOx Dry	203.6	100
20120228	2012	2	28	2	59	BAZAN-ISOM	NOx Dry	173.4	100
20111112	2011	11	12	6	316	BAZAN-ISOM	NOx Dry	104.8	100
20120924	2012	9	24	1	268	BAZAN-ISOM	NOx Dry	223.5	100
20121227	2012	12	27	4	362	BAZAN-ISOM	NOx Dry	270.5	100
20120823	2012	8	23	4	236	BAZAN-ISOM	NOx Dry	183.9	100
20130303	2013	3	3	7	62	BAZAN-ISOM	NOx Dry	247.2	100
20120114	2012	1	14	6	14	BAZAN-ISOM	NOx Dry	117.9	100
20120203	2012	2	3	5	34	BAZAN-ISOM	NOx Dry	159.1	100
20130122	2013	1	22	2	22	BAZAN-ISOM	NOx Dry	230.4	100
20120615	2012	6	15	5	167	BAZAN-ISOM	NOx Dry	203.0	100
20121211	2012	12	11	2	346	BAZAN-ISOM	NOx Dry	286.0	100
20120517	2012	5	17	4	138	BAZAN-ISOM	NOx Dry	178.4	100
20120808	2012	8	8	3	221	BAZAN-ISOM	NOx Dry	127.9	100
20120723	2012	7	23	1	205	BAZAN-ISOM	NOx Dry	218.8	100
20120424	2012	4	24	2	115	BAZAN-ISOM	NOx Dry	124.8	100
20120122	2012	1	22	7	22	BAZAN-ISOM	NOx Dry	103.8	100
20130321	2013	3	21	4	80	BAZAN-ISOM	NOx Dry	226.4	100
20120409	2012	4	9	1	100	BAZAN-ISOM	NOx Dry	122.7	100
20111127	2011	11	27	7	331	BAZAN-ISOM	NOx Dry	110.2	100
20120917	2012	9	17	1	261	BAZAN-ISOM	NOx Dry	139.9	100
20120926	2012	9	26	3	270	BAZAN-ISOM	NOx Dry	241.6	100
20130216	2013	2	16	6	47	BAZAN-ISOM	NOx Dry	303.5	100
20120116	2012	1	16	1	16	BAZAN-ISOM	NOx Dry	133.0	100
20120214	2012	2	14	2	45	BAZAN-ISOM	NOx Dry	215.0	100
20120329	2012	3	29	4	89	BAZAN-ISOM	NOx Dry	306.6	100
20120221	2012	2	21	2	52	BAZAN-ISOM	NOx Dry	106.7	100
20120717	2012	7	17	2	199	BAZAN-ISOM	NOx Dry	139.9	100
20121109	2012	11	9	5	314	BAZAN-ISOM	NOx Dry	146.3	100
20120328	2012	3	28	3	88	BAZAN-ISOM	NOx Dry	296.8	100
20111113	2011	11	13	7	317	BAZAN-ISOM	NOx Dry	111.8	100
20120402	2012	4	2	1	93	BAZAN-ISOM	NOx Dry	180.5	100
20120908	2012	9	8	6	252	BAZAN-ISOM	NOx Dry	141.2	100
20130211	2013	2	11	1	42	BAZAN-ISOM	NOx Dry	234.5	100
20121120	2012	11	20	2	325	BAZAN-ISOM	NOx Dry	162.0	100
20120614	2012	6	14	4	166	BAZAN-ISOM	NOx Dry	156.0	100
20120108	2012	1	8	7	8	BAZAN-ISOM	NOx Dry	106.7	100
20120729	2012	7	29	7	211	BAZAN-ISOM	NOx Dry	126.4	100
20120124	2012	1	24	2	24	BAZAN-ISOM	NOx Dry	100.3	100
20120608	2012	6	8	5	160	BAZAN-ISOM	NOx Dry	157.2	100
20130316	2013	3	16	6	75	BAZAN-ISOM	NOx Dry	202.5	100
20130331	2013	3	31	7	90	BAZAN-ISOM	NOx Dry	129.3	100
20120512	2012	5	12	6	133	BAZAN-ISOM	NOx Dry	111.5	100
20130218	2013	2	18	1	49	BAZAN-ISOM	NOx Dry	270.8	100
20121222	2012	12	22	6	357	BAZAN-ISOM	NOx Dry	127.1	100
20120920	2012	9	20	4	264	BAZAN-ISOM	NOx Dry	178.5	100
20120415	2012	4	15	7	106	BAZAN-ISOM	NOx Dry	121.2	100
20121113	2012	11	13	2	318	BAZAN-ISOM	NOx Dry	165.5	100
20120819	2012	8	19	7	232	BAZAN-ISOM	NOx Dry	220.0	100
20120910	2012	9	10	1	254	BAZAN-ISOM	NOx Dry	159.3	100
20130319	2013	3	19	2	78	BAZAN-ISOM	NOx Dry	216.3	100
20120408	2012	4	8	7	99	BAZAN-ISOM	NOx Dry	107.3	100
20121111	2012	11	11	7	316	BAZAN-ISOM	NOx Dry	186.4	100
20120805	2012	8	5	7	218	BAZAN-ISOM	NOx Dry	195.1	100
20121230	2012	12	30	7	365	BAZAN-ISOM	NOx Dry	225.1	100
20121024	2012	10	24	3	298	BAZAN-ISOM	NOx Dry	227.8	100
20111109	2011	11	9	3	313	BAZAN-ISOM	NOx Dry	104.3	100
20111228	2011	12	28	3	362	BAZAN-ISOM	NOx Dry	136.8	100
20121206	2012	12	6	4	341	BAZAN-ISOM	NOx Dry	277.4	100
20120901	2012	9	1	6	245	BAZAN-ISOM	NOx Dry	110.0	100
20130415	2013	4	15	1	105	Gadiv-XYl2	NOx Dry	134.9	100
20111211	2011	12	11	7	345	Gadiv-XYl2	NOx Dry	341.9	100
20111227	2011	12	27	2	361	Gadiv-XYl2	NOx Dry	282.5	100
20120209	2012	2	9	4	40	Gadiv-XYl2	NOx Dry	341.3	100
20140105	2014	1	5	7	5	Gadiv-XYl2	NOx Dry	131.7	100
20120627	2012	6	27	3	179	Gadiv-XYl2	NOx Dry	134.8	100
20120612	2012	6	12	2	164	Gadiv-XYl2	NOx Dry	117.9	100
20130430	2013	4	30	2	120	Gadiv-XYl2	NOx Dry	131.0	100
20130116	2013	1	16	3	16	Gadiv-XYl2	NOx Dry	129.9	100
20130517	2013	5	17	5	137	Gadiv-XYl2	NOx Dry	134.6	100
20120505	2012	5	5	6	126	Gadiv-XYl2	NOx Dry	147.6	100
20140110	2014	1	10	5	10	Gadiv-XYl2	NOx Dry	113.3	100
20130226	2013	2	26	2	57	Gadiv-XYl2	NOx Dry	134.7	100
20111218	2011	12	18	7	352	Gadiv-XYl2	NOx Dry	304.1	100
20121027	2012	10	27	6	301	Gadiv-XYl2	NOx Dry	130.4	100
20130623	2013	6	23	7	174	Gadiv-XYl2	NOx Dry	129.5	100
20121123	2012	11	23	5	328	Gadiv-XYl2	NOx Dry	130.2	100
20130918	2013	9	18	3	261	Gadiv-XYl2	NOx Dry	124.3	100
20120613	2012	6	13	3	165	Gadiv-XYl2	NOx Dry	138.0	100
20111208	2011	12	8	4	342	Gadiv-XYl2	NOx Dry	321.0	100
20120324	2012	3	24	6	84	Gadiv-XYl2	NOx Dry	277.1	100
20140216	2014	2	16	7	47	Gadiv-XYl2	NOx Dry	127.6	100
20140120	2014	1	20	1	20	Gadiv-XYl2	NOx Dry	134.8	100
20130112	2013	1	12	6	12	Gadiv-XYl2	NOx Dry	135.1	100
20120320	2012	3	20	2	80	Gadiv-XYl2	NOx Dry	341.4	100
20120718	2012	7	18	3	200	Gadiv-XYl2	NOx Dry	110.0	100
20140124	2014	1	24	5	24	Gadiv-XYl2	NOx Dry	135.2	100
20131219	2013	12	19	4	353	Gadiv-XYl2	NOx Dry	126.4	100
20120609	2012	6	9	6	161	Gadiv-XYl2	NOx Dry	238.1	100
20140115	2014	1	15	3	15	Gadiv-XYl2	NOx Dry	109.9	100
20130907	2013	9	7	6	250	Gadiv-XYl2	NOx Dry	125.3	100
20120809	2012	8	9	4	222	Gadiv-XYl2	NOx Dry	121.3	100
20130904	2013	9	4	3	247	Gadiv-XYl2	NOx Dry	111.1	100
20130824	2013	8	24	6	236	Gadiv-XYl2	NOx Dry	121.7	100
20111226	2011	12	26	1	360	Gadiv-XYl2	NOx Dry	280.3	100
20130821	2013	8	21	3	233	Gadiv-XYl2	NOx Dry	113.9	100
20120301	2012	3	1	4	61	Gadiv-XYl2	NOx Dry	250.8	100
20130516	2013	5	16	4	136	Gadiv-XYl2	NOx Dry	134.9	100
20130411	2013	4	11	4	101	Gadiv-XYl2	NOx Dry	135.0	100
20130924	2013	9	24	2	267	Gadiv-XYl2	NOx Dry	131.3	100
20140114	2014	1	14	2	14	Gadiv-XYl2	NOx Dry	106.3	100
20120218	2012	2	18	6	49	Gadiv-XYl2	NOx Dry	312.8	100
20120305	2012	3	5	1	65	Gadiv-XYl2	NOx Dry	270.2	100
20120417	2012	4	17	2	108	Gadiv-XYl2	NOx Dry	275.5	100
20120923	2012	9	23	7	267	Gadiv-XYl2	NOx Dry	130.3	100
20130611	2013	6	11	2	162	Gadiv-XYl2	NOx Dry	128.6	100
20121114	2012	11	14	3	319	Gadiv-XYl2	NOx Dry	120.7	100
20130428	2013	4	28	7	118	Gadiv-XYl2	NOx Dry	134.5	100
20130627	2013	6	27	4	178	Gadiv-XYl2	NOx Dry	132.2	100
20130505	2013	5	5	7	125	Gadiv-XYl2	NOx Dry	121.2	100
20120510	2012	5	10	4	131	Gadiv-XYl2	NOx Dry	210.5	100
20130120	2013	1	20	7	20	Gadiv-XYl2	NOx Dry	130.1	100
20130618	2013	6	18	2	169	Gadiv-XYl2	NOx Dry	123.0	100
20130212	2013	2	12	2	43	Gadiv-XYl2	NOx Dry	117.6	100
20120906	2012	9	6	4	250	Gadiv-XYl2	NOx Dry	127.5	100
20130309	2013	3	9	6	68	Gadiv-XYl2	NOx Dry	135.5	100
20130617	2013	6	17	1	168	Gadiv-XYl2	NOx Dry	130.7	100
20120521	2012	5	21	1	142	Gadiv-XYl2	NOx Dry	218.6	100
20130208	2013	2	8	5	39	Gadiv-XYl2	NOx Dry	134.1	100
20120503	2012	5	3	4	124	Gadiv-XYl2	NOx Dry	194.7	100
20161023	2016	10	23	7	297	Gadiv-XYl2	NOx Dry	111.0	100
20120520	2012	5	20	7	141	Gadiv-XYl2	NOx Dry	219.0	100
20120226	2012	2	26	7	57	Gadiv-XYl2	NOx Dry	281.6	100
20121107	2012	11	7	3	312	Gadiv-XYl2	NOx Dry	129.9	100
20131030	2013	10	30	3	303	Gadiv-XYl2	NOx Dry	132.9	100
20120815	2012	8	15	3	228	Gadiv-XYl2	NOx Dry	125.3	100
20121231	2012	12	31	1	366	Gadiv-XYl2	NOx Dry	131.1	100
20131031	2013	10	31	4	304	Gadiv-XYl2	NOx Dry	134.8	100
20130514	2013	5	14	2	134	Gadiv-XYl2	NOx Dry	135.1	100
20111221	2011	12	21	3	355	Gadiv-XYl2	NOx Dry	298.9	100
20130728	2013	7	28	7	209	Gadiv-XYl2	NOx Dry	133.8	100
20120405	2012	4	5	4	96	Gadiv-XYl2	NOx Dry	344.0	100
20120401	2012	4	1	7	92	Gadiv-XYl2	NOx Dry	287.2	100
20131012	2013	10	12	6	285	Gadiv-XYl2	NOx Dry	135.1	100
20130419	2013	4	19	5	109	Gadiv-XYl2	NOx Dry	134.9	100
20131024	2013	10	24	4	297	Gadiv-XYl2	NOx Dry	134.9	100
20111215	2011	12	15	4	349	Gadiv-XYl2	NOx Dry	283.5	100
20131221	2013	12	21	6	355	Gadiv-XYl2	NOx Dry	129.2	100
20120730	2012	7	30	1	212	Gadiv-XYl2	NOx Dry	118.6	100
20130724	2013	7	24	3	205	Gadiv-XYl2	NOx Dry	134.0	100
20130317	2013	3	17	7	76	Gadiv-XYl2	NOx Dry	135.4	100
20130301	2013	3	1	5	60	Gadiv-XYl2	NOx Dry	134.7	100
20131009	2013	10	9	3	282	Gadiv-XYl2	NOx Dry	134.1	100
20120601	2012	6	1	5	153	Gadiv-XYl2	NOx Dry	212.3	100
20120622	2012	6	22	5	174	Gadiv-XYl2	NOx Dry	131.7	100
20121018	2012	10	18	4	292	Gadiv-XYl2	NOx Dry	134.1	100
20130325	2013	3	25	1	84	Gadiv-XYl2	NOx Dry	133.5	100
20131007	2013	10	7	1	280	Gadiv-XYl2	NOx Dry	135.0	100
20131010	2013	10	10	4	283	Gadiv-XYl2	NOx Dry	133.3	100
20130706	2013	7	6	6	187	Gadiv-XYl2	NOx Dry	129.7	100
20130308	2013	3	8	5	67	Gadiv-XYl2	NOx Dry	136.0	100
20120330	2012	3	30	5	90	Gadiv-XYl2	NOx Dry	299.7	100
20120922	2012	9	22	6	266	Gadiv-XYl2	NOx Dry	130.0	100
20120331	2012	3	31	6	91	Gadiv-XYl2	NOx Dry	279.5	100
20130713	2013	7	13	6	194	Gadiv-XYl2	NOx Dry	119.2	100
20120403	2012	4	3	2	94	Gadiv-XYl2	NOx Dry	289.0	100
20130429	2013	4	29	1	119	Gadiv-XYl2	NOx Dry	134.9	100
20111201	2011	12	1	4	335	Gadiv-XYl2	NOx Dry	320.5	100
20131003	2013	10	3	4	276	Gadiv-XYl2	NOx Dry	134.6	100
20131229	2013	12	29	7	363	Gadiv-XYl2	NOx Dry	121.4	100
20121110	2012	11	10	6	315	Gadiv-XYl2	NOx Dry	139.0	100
20161028	2016	10	28	5	302	Gadiv-XYl2	NOx Dry	117.6	100
20121202	2012	12	2	7	337	Gadiv-XYl2	NOx Dry	135.0	100
20130508	2013	5	8	3	128	Gadiv-XYl2	NOx Dry	133.7	100
20131227	2013	12	27	5	361	Gadiv-XYl2	NOx Dry	128.1	100
20140304	2014	3	4	2	63	Gadiv-XYl2	NOx Dry	106.7	100
20130203	2013	2	3	7	34	Gadiv-XYl2	NOx Dry	130.2	100
20120707	2012	7	7	6	189	Gadiv-XYl2	NOx Dry	143.8	100
20130709	2013	7	9	2	190	Gadiv-XYl2	NOx Dry	134.2	100
20121128	2012	11	28	3	333	Gadiv-XYl2	NOx Dry	129.7	100
20121009	2012	10	9	2	283	Gadiv-XYl2	NOx Dry	128.5	100
20130708	2013	7	8	1	189	Gadiv-XYl2	NOx Dry	134.5	100
20130704	2013	7	4	4	185	Gadiv-XYl2	NOx Dry	123.7	100
20131231	2013	12	31	2	365	Gadiv-XYl2	NOx Dry	127.7	100
20130729	2013	7	29	1	210	Gadiv-XYl2	NOx Dry	135.1	100
20120711	2012	7	11	3	193	Gadiv-XYl2	NOx Dry	120.4	100
20120212	2012	2	12	7	43	Gadiv-XYl2	NOx Dry	292.3	100
20130402	2013	4	2	2	92	Gadiv-XYl2	NOx Dry	121.9	100
20131106	2013	11	6	3	310	Gadiv-XYl2	NOx Dry	121.8	100
20120206	2012	2	6	1	37	Gadiv-XYl2	NOx Dry	309.2	100
20120515	2012	5	15	2	136	Gadiv-XYl2	NOx Dry	210.8	100
20130822	2013	8	22	4	234	Gadiv-XYl2	NOx Dry	116.8	100
20120611	2012	6	11	1	163	Gadiv-XYl2	NOx Dry	219.8	100
20131108	2013	11	8	5	312	Gadiv-XYl2	NOx Dry	127.7	100
20120921	2012	9	21	5	265	Gadiv-XYl2	NOx Dry	129.5	100
20120721	2012	7	21	6	203	Gadiv-XYl2	NOx Dry	112.9	100
20130501	2013	5	1	3	121	Gadiv-XYl2	NOx Dry	123.1	100
20120709	2012	7	9	1	191	Gadiv-XYl2	NOx Dry	138.3	100
20130928	2013	9	28	6	271	Gadiv-XYl2	NOx Dry	134.9	100
20120623	2012	6	23	6	175	Gadiv-XYl2	NOx Dry	133.4	100
20130413	2013	4	13	6	103	Gadiv-XYl2	NOx Dry	135.2	100
20120302	2012	3	2	5	62	Gadiv-XYl2	NOx Dry	275.7	100
20120518	2012	5	18	5	139	Gadiv-XYl2	NOx Dry	190.1	100
20120806	2012	8	6	1	219	Gadiv-XYl2	NOx Dry	121.2	100
20130812	2013	8	12	1	224	Gadiv-XYl2	NOx Dry	114.6	100
20130506	2013	5	6	1	126	Gadiv-XYl2	NOx Dry	102.9	100
20120618	2012	6	18	1	170	Gadiv-XYl2	NOx Dry	116.8	100
20120119	2012	1	19	4	19	Gadiv-XYl2	NOx Dry	292.7	100
20130404	2013	4	4	4	94	Gadiv-XYl2	NOx Dry	134.6	100
20130209	2013	2	9	6	40	Gadiv-XYl2	NOx Dry	131.2	100
20130426	2013	4	26	5	116	Gadiv-XYl2	NOx Dry	132.6	100
20130523	2013	5	23	4	143	Gadiv-XYl2	NOx Dry	127.1	100
20140301	2014	3	1	6	60	Gadiv-XYl2	NOx Dry	108.8	100
